FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeFormPoints,AwayFormPoints,HTWStreak3,HTWStreak5,HTLStreak3,HTLStreak5,ATWStreak3,ATWStreak5,ATLStreak3,ATLStreak5,HTGD,ATGD,PointsDiff,FormPointsDiff,HomeH2HStadiumPts,HomeH2HPts
H,1.875,1.3125,L,L,W,W,L,L,1.4,1.2,0,0,0,0,0,0,0,0,0.8125,-0.3125,0.5625,0.2,0,0
NH,0.9375,1.9375,L,W,D,D,L,W,1.0,1.6,0,0,0,0,0,0,0,0,-0.1875,1.0625,-1.0,-0.6,0,0
NH,1.1875,1.25,L,W,W,W,L,W,1.4,1.4,0,0,0,0,0,0,0,0,-0.3125,-0.0625,-0.0625,0.0,0,0
NH,0.6875,2.3125,L,W,L,W,W,W,1.8,3.0,0,0,0,0,1,1,0,0,-0.8125,1.375,-1.625,-1.2,0,0
H,1.6875,0.75,L,W,L,D,L,D,1.4,1.0,0,0,0,0,0,0,0,0,0.8125,-1.125,0.9375,0.4,0,0
H,1.25,0.75,L,W,D,W,L,W,2.0,1.4,0,0,0,0,0,0,0,0,0.125,-0.75,0.5,0.6,0,0
H,0.8125,1.0625,D,L,D,W,L,L,0.6,1.2,0,0,0,0,0,0,0,0,-0.875,-0.625,-0.25,-0.6,0,0
NH,0.8823529411764706,2.3529411764705883,L,D,W,W,W,W,0.8,3.0,0,0,0,0,1,1,0,0,-0.17647058823529413,1.3529411764705883,-1.4705882352941178,-2.2,0,0
H,0.8823529411764706,0.7058823529411765,L,L,W,L,W,L,0.8,1.4,0,0,0,0,0,0,0,0,-0.35294117647058826,-0.8235294117647058,0.17647058823529413,-0.6,0,0
NH,1.1764705882352942,0.9411764705882353,D,L,W,L,W,L,1.4,0.8,0,0,0,0,0,0,0,0,-0.29411764705882354,-0.35294117647058826,0.23529411764705882,0.6,0,0
H,0.6470588235294118,1.2352941176470589,L,L,W,L,W,L,1.2,1.2,0,0,0,0,0,0,0,0,-0.8235294117647058,-0.4117647058823529,-0.5882352941176471,0.0,0,0
NH,1.3529411764705883,1.588235294117647,W,L,W,W,W,D,2.0,1.8,0,0,0,0,0,0,0,0,0.23529411764705882,0.29411764705882354,-0.23529411764705882,0.2,0,0
H,0.9411764705882353,0.7058823529411765,W,D,L,L,D,L,1.0,0.4,0,0,0,0,0,0,0,0,-0.7647058823529411,-1.2352941176470589,0.23529411764705882,0.6,0,0
NH,1.2352941176470589,1.2352941176470589,W,L,W,D,W,L,1.8,1.6,0,0,0,0,0,0,0,0,-0.17647058823529413,-0.058823529411764705,0.0,0.2,0,0
H,1.9411764705882353,2.0,W,L,L,L,W,W,1.8,2.0,0,0,0,0,0,0,0,0,0.8823529411764706,1.1764705882352942,-0.058823529411764705,-0.2,0,0
H,1.7647058823529411,1.0,W,L,W,L,W,L,1.8,0.6,0,0,0,0,0,0,0,0,0.9411764705882353,-0.6470588235294118,0.7647058823529411,1.2,0,0
NH,1.3529411764705883,2.0,W,L,D,W,D,L,1.0,1.6,0,0,0,0,0,0,0,0,0.058823529411764705,1.1764705882352942,-0.6470588235294118,-0.6,0,0
H,1.8888888888888888,1.2777777777777777,L,L,W,L,W,L,1.8,1.4,0,0,0,0,0,0,0,0,1.0555555555555556,0.1111111111111111,0.6111111111111112,0.4,0,0
H,0.9444444444444444,1.0,L,L,W,W,L,L,0.6,1.4,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.16666666666666666,-0.05555555555555555,-0.8,0,0
H,2.388888888888889,1.1666666666666667,W,W,W,L,W,L,3.0,1.2,1,1,0,0,0,0,0,0,1.3333333333333333,-0.2777777777777778,1.2222222222222223,1.8,0,0
NH,0.6666666666666666,2.0,L,L,D,W,W,L,0.4,1.8,0,0,0,0,0,0,0,0,-1.2222222222222223,0.8888888888888888,-1.3333333333333333,-1.4,0,0
NH,0.9444444444444444,1.2777777777777777,D,L,W,L,W,L,1.0,0.8,0,0,0,0,0,0,0,0,-0.3333333333333333,0.0,-0.3333333333333333,0.2,0,0
H,1.6666666666666667,0.7777777777777778,W,W,W,W,L,L,2.2,1.2,1,0,0,0,0,0,0,0,0.3888888888888889,-0.7222222222222222,0.8888888888888888,1.0,0,0
NH,0.6666666666666666,1.0555555555555556,L,L,W,W,W,D,1.2,1.6,0,0,0,0,0,0,0,0,-0.9444444444444444,-0.6666666666666666,-0.3888888888888889,-0.4,0,0
NH,1.1666666666666667,0.8333333333333334,L,L,W,L,L,D,0.6,0.8,0,0,0,0,0,0,0,0,-0.4444444444444444,-0.2222222222222222,0.3333333333333333,-0.2,0,0
H,2.0555555555555554,1.1666666666666667,W,W,D,D,D,L,2.0,1.6,0,0,0,0,0,0,0,0,1.1666666666666667,-0.2777777777777778,0.8888888888888888,0.4,0,0
NH,1.3333333333333333,1.8333333333333333,W,D,W,W,W,L,2.0,1.8,0,0,0,0,0,0,0,0,0.05555555555555555,0.9444444444444444,-0.5,0.2,0,0
NH,0.631578947368421,1.368421052631579,L,L,L,W,L,W,0.2,1.4,0,0,1,0,0,0,0,0,-1.3157894736842106,0.10526315789473684,-0.7368421052631579,-1.2,0,0
H,1.0526315789473684,0.7368421052631579,W,L,L,L,W,L,1.2,1.2,0,0,0,0,0,0,0,0,-0.5789473684210527,-0.7894736842105263,0.3157894736842105,0.0,0,0
H,2.4210526315789473,1.105263157894737,W,W,W,L,D,D,3.0,1.0,1,1,0,0,0,0,0,0,1.4210526315789473,-0.42105263157894735,1.3157894736842106,2.0,0,0
H,0.8947368421052632,1.1578947368421053,L,D,L,W,W,W,0.8,2.0,0,0,0,0,1,0,0,0,-0.42105263157894735,-0.47368421052631576,-0.2631578947368421,-1.2,0,0
H,2.1052631578947367,2.0526315789473686,W,W,W,W,W,W,2.0,1.8,1,0,0,0,1,0,0,0,1.263157894736842,1.0,0.05263157894736842,0.2,0,0
H,1.736842105263158,0.9473684210526315,W,W,W,L,W,L,2.6,1.2,1,0,0,0,0,0,0,0,0.47368421052631576,-0.21052631578947367,0.7894736842105263,1.4,0,0
NH,1.263157894736842,1.2105263157894737,L,W,D,L,L,W,1.4,1.2,0,0,0,0,0,0,0,0,-0.10526315789473684,0.05263157894736842,0.05263157894736842,0.2,0,0
NH,0.631578947368421,1.105263157894737,L,L,L,L,L,W,0.6,1.2,0,0,1,0,0,0,0,0,-1.0526315789473684,-0.42105263157894735,-0.47368421052631576,-0.6,0,0
H,1.9473684210526316,0.8421052631578947,W,L,L,D,L,L,1.8,1.0,0,0,0,0,0,0,0,0,1.0526315789473684,-0.21052631578947367,1.105263157894737,0.8,0,0
NH,1.1578947368421053,1.894736842105263,D,L,L,W,W,W,0.8,2.4,0,0,0,0,1,0,0,0,-0.42105263157894735,1.0526315789473684,-0.7368421052631579,-1.6,0,0
H,1.35,1.2,D,W,L,L,L,W,1.4,1.4,0,0,0,0,0,0,0,0,0.1,-0.15,0.15,0.0,0,0
H,1.95,1.15,L,W,W,W,W,L,1.8,1.8,0,0,0,0,0,0,0,0,0.9,-0.4,0.8,0.0,0,3
NH,0.9,1.0,L,L,W,W,L,D,0.6,1.4,0,0,0,0,0,0,0,0,-0.25,-0.35,-0.1,-0.8,0,1
NH,0.7,2.15,L,L,W,W,W,W,0.6,2.6,0,0,0,0,1,0,0,0,-0.9,1.25,-1.45,-2.0,0,0
H,1.3,0.65,W,L,L,D,L,L,1.2,0.4,0,0,0,0,0,0,0,0,0.1,-1.25,0.65,0.8,0,1
NH,1.1,1.8,L,W,W,W,W,W,2.0,3.0,0,0,0,0,1,1,0,0,-0.5,0.5,-0.7,-1.0,0,1
NH,1.2,2.0,W,L,L,W,W,L,1.2,1.8,0,0,0,0,0,0,0,0,-0.25,1.1,-0.8,-0.6,0,0
NH,0.8,0.6,L,D,L,L,L,L,0.4,0.6,0,0,0,0,0,0,1,0,-0.3,-1.15,0.2,-0.2,0,0
H,1.05,1.1,L,L,D,L,D,L,0.4,0.8,0,0,0,0,0,0,0,0,-0.5,-0.55,-0.05,-0.4,0,3
H,1.95,2.45,W,W,W,W,W,W,2.4,3.0,1,0,0,0,1,1,0,0,1.15,1.45,-0.5,-0.6,0,0
H,1.0952380952380953,1.1428571428571428,L,W,W,L,L,L,1.2,0.8,0,0,0,0,0,0,1,0,-0.42857142857142855,-0.2857142857142857,-0.047619047619047616,0.4,0,0
H,0.6190476190476191,1.1904761904761905,L,D,L,D,W,L,0.2,1.4,0,0,0,0,0,0,0,0,-1.2857142857142858,-0.23809523809523808,-0.5714285714285714,-1.2,0,0
NH,1.0,2.3333333333333335,D,W,L,L,W,W,1.0,2.4,0,0,0,0,0,0,0,0,-0.3333333333333333,1.2857142857142858,-1.3333333333333333,-1.4,0,0
NH,0.7142857142857143,1.1428571428571428,D,L,L,W,L,L,0.8,1.0,0,0,0,0,0,0,0,0,-0.8571428571428571,-0.38095238095238093,-0.42857142857142855,-0.2,0,0
NH,0.7142857142857143,1.9523809523809523,W,L,L,D,W,W,0.6,1.4,0,0,0,0,0,0,0,0,-1.0476190476190477,1.0476190476190477,-1.2380952380952381,-0.8,0,0
H,2.0,1.380952380952381,W,W,W,W,W,L,3.0,1.8,1,1,0,0,0,0,0,0,1.1904761904761905,0.19047619047619047,0.6190476190476191,1.2,0,1
NH,1.0476190476190477,0.9047619047619048,L,L,D,D,L,L,0.2,0.8,0,0,0,0,0,0,0,0,-0.6190476190476191,-0.23809523809523808,0.14285714285714285,-0.6,0,3
H,1.0476190476190477,0.7619047619047619,L,L,W,L,L,D,1.8,0.2,0,0,0,0,0,0,0,0,-0.5714285714285714,-0.3333333333333333,0.2857142857142857,1.6,0,3
H,1.4285714285714286,2.0,W,D,W,W,L,W,2.0,2.4,0,0,0,0,0,0,0,0,0.23809523809523808,0.9047619047619048,-0.5714285714285714,-0.4,0,1
NH,1.8571428571428572,2.0952380952380953,W,W,W,D,W,W,3.0,2.6,1,1,0,0,0,0,0,0,0.5714285714285714,1.1904761904761905,-0.23809523809523808,0.4,0,1
NH,1.1363636363636365,1.0454545454545454,L,D,W,D,L,L,0.8,0.4,0,0,0,0,0,0,0,0,-0.3181818181818182,-0.5909090909090909,0.09090909090909091,0.4,0,1
NH,0.7272727272727273,1.5,L,L,L,W,W,D,0.2,2.0,0,0,1,0,0,0,0,0,-0.45454545454545453,0.4090909090909091,-0.7727272727272727,-1.8,0,1
NH,2.0454545454545454,0.6818181818181818,D,D,W,L,W,L,2.2,0.6,0,0,0,0,0,0,0,0,1.1363636363636365,-1.1818181818181819,1.3636363636363635,1.6,0,3
NH,1.9090909090909092,2.0454545454545454,L,W,L,W,W,W,1.8,3.0,0,0,0,0,1,1,0,0,0.6818181818181818,1.3181818181818181,-0.13636363636363635,-1.2,0,0
NH,0.9090909090909091,1.1363636363636365,D,D,L,W,L,L,1.0,1.8,0,0,0,0,0,0,0,0,-0.22727272727272727,-0.4090909090909091,-0.22727272727272727,-0.8,0,1
NH,1.2272727272727273,1.8181818181818181,W,W,L,D,W,W,1.4,2.6,0,0,0,0,0,0,0,0,-0.2727272727272727,0.5454545454545454,-0.5909090909090909,-1.2,0,1
H,1.3181818181818181,0.6818181818181818,L,W,W,L,D,L,1.2,0.8,0,0,0,0,0,0,0,0,0.0,-0.9090909090909091,0.6363636363636364,0.4,0,1
H,2.0,1.1818181818181819,W,D,W,W,L,W,2.0,1.8,0,0,0,0,0,0,0,0,1.1818181818181819,-0.36363636363636365,0.8181818181818182,0.2,0,3
H,2.3636363636363638,0.7272727272727273,W,L,W,W,L,D,2.4,0.8,0,0,0,0,0,0,0,0,1.3636363636363635,-1.1363636363636365,1.6363636363636365,1.6,0,3
H,1.0909090909090908,0.9545454545454546,L,L,L,L,D,W,0.6,1.0,0,0,1,0,0,0,0,0,-0.3181818181818182,-0.45454545454545453,0.13636363636363635,-0.4,0,1
NH,2.0434782608695654,1.0434782608695652,W,W,D,D,D,L,2.6,0.6,0,0,0,0,0,0,0,0,1.173913043478261,-0.5652173913043478,1.0,2.0,0,3
NH,1.1304347826086956,0.6956521739130435,D,L,D,L,L,L,1.0,0.2,0,0,0,0,0,0,1,0,-0.30434782608695654,-0.4782608695652174,0.43478260869565216,0.8,0,1
H,1.1304347826086956,0.9130434782608695,L,W,L,L,L,D,1.8,0.8,0,0,0,0,0,0,0,0,-0.391304347826087,-0.5652173913043478,0.21739130434782608,1.0,0,0
NH,1.9565217391304348,2.391304347826087,L,D,D,W,W,L,1.6,2.4,0,0,0,0,0,0,0,0,1.0434782608695652,1.391304347826087,-0.43478260869565216,-0.8,0,3
NH,0.8695652173913043,1.391304347826087,L,D,D,W,L,W,0.4,1.8,0,0,0,0,0,0,0,0,-0.30434782608695654,0.08695652173913043,-0.5217391304347826,-1.4,0,1
NH,0.6521739130434783,2.0,L,L,D,D,W,W,0.2,2.6,0,0,0,0,0,0,0,0,-0.9565217391304348,1.2608695652173914,-1.3478260869565217,-2.4,0,0
H,0.782608695652174,1.173913043478261,W,L,W,W,L,L,1.2,0.6,0,0,0,0,0,0,0,0,-1.0869565217391304,-0.17391304347826086,-0.391304347826087,0.6,0,0
NH,1.7826086956521738,0.6956521739130435,D,D,W,L,W,L,2.2,0.8,0,0,0,0,0,0,0,0,0.5217391304347826,-1.173913043478261,1.0869565217391304,1.4,0,3
NH,1.2173913043478262,1.565217391304348,D,W,W,W,W,W,1.4,2.6,0,0,0,0,1,0,0,0,-0.2608695652173913,0.43478260869565216,-0.34782608695652173,-1.2,0,0
NH,1.2173913043478262,1.8695652173913044,W,W,L,D,L,W,1.8,1.4,0,0,0,0,0,0,0,0,-0.30434782608695654,0.6521739130434783,-0.6521739130434783,0.4,0,0
H,2.3333333333333335,1.9583333333333333,D,W,W,L,W,W,2.0,2.0,0,0,0,0,0,0,0,0,1.3333333333333333,1.0833333333333333,0.375,0.0,0,0
NH,0.7916666666666666,0.6666666666666666,W,L,L,D,L,L,0.6,0.4,0,0,0,0,0,0,0,0,-0.375,-0.9166666666666666,0.125,0.2,0,3
H,1.5416666666666667,1.0833333333333333,D,W,W,L,D,L,2.2,1.0,0,0,0,0,0,0,0,0,0.4166666666666667,-0.375,0.4583333333333333,1.2,0,0
H,0.7083333333333334,1.9166666666666667,D,L,W,D,L,D,1.0,1.2,0,0,0,0,0,0,0,0,-1.125,1.0,-1.2083333333333333,-0.2,0,0
NH,1.125,1.1666666666666667,L,W,L,L,W,W,0.6,1.2,0,0,0,0,0,0,0,0,-0.20833333333333334,-0.4583333333333333,-0.041666666666666664,-0.6,0,3
H,1.9583333333333333,0.875,D,D,W,D,L,D,2.2,0.6,0,0,0,0,0,0,0,0,1.2083333333333333,-0.2916666666666667,1.0833333333333333,1.6,0,3
H,1.125,1.2083333333333333,W,D,D,W,L,W,1.0,1.8,0,0,0,0,0,0,0,0,-0.5,-0.3333333333333333,-0.08333333333333333,-0.8,0,0
H,1.375,1.2083333333333333,D,W,L,D,D,W,2.0,1.6,0,0,0,0,0,0,0,0,0.08333333333333333,-0.25,0.16666666666666666,0.4,0,1
NH,0.875,1.75,L,L,L,D,D,D,0.8,1.8,0,0,1,0,0,0,0,0,-0.5833333333333334,0.5,-0.875,-1.0,0,0
H,1.9166666666666667,0.875,W,D,L,W,W,L,1.4,1.8,0,0,0,0,0,0,0,0,0.7916666666666666,-1.0,1.0416666666666667,-0.4,0,3
H,1.88,0.8,L,L,W,W,D,L,1.4,1.4,0,0,0,0,0,0,0,0,0.96,-1.0,1.08,0.0,0,3
H,1.84,2.0,L,D,L,W,D,D,0.6,2.2,0,0,0,0,0,0,0,0,0.88,1.2,-0.16,-1.6,0,1
H,1.8,1.2,W,D,D,W,W,D,1.8,1.6,0,0,0,0,0,0,0,0,0.6,-0.44,0.6,0.2,0,0
NH,0.84,1.6,L,D,L,W,D,W,0.6,2.6,0,0,0,0,0,0,0,0,-0.32,0.52,-0.76,-2.0,0,0
H,1.16,0.76,L,D,D,L,W,L,1.6,0.6,0,0,0,0,0,0,0,0,-0.28,-0.52,0.4,1.0,0,0
NH,0.76,1.08,W,D,L,L,L,W,1.0,0.6,0,0,0,0,0,0,0,0,-0.72,-0.28,-0.32,0.4,0,1
NH,1.24,1.44,W,L,W,W,D,W,1.8,2.0,0,0,0,0,0,0,0,0,-0.36,0.12,-0.2,-0.2,0,0
NH,1.16,2.36,L,W,L,W,D,W,1.2,2.0,0,0,0,0,0,0,0,0,-0.36,1.36,-1.2,-0.8,0,0
H,0.84,0.84,L,W,W,L,L,L,1.8,0.2,0,0,0,0,0,0,1,0,-1.0,-0.68,0.0,1.6,0,0
NH,1.04,1.96,L,L,D,W,W,D,0.4,2.0,0,0,0,0,0,0,0,0,-0.48,0.8,-0.92,-1.6,0,0
H,2.3076923076923075,0.9230769230769231,D,W,D,W,L,W,2.2,1.8,0,0,0,0,0,0,0,0,1.3076923076923077,-0.8846153846153846,1.3846153846153846,0.4,0,1
H,0.7307692307692307,0.8461538461538461,L,L,W,D,L,D,0.6,0.6,0,0,0,0,0,0,0,0,-0.5384615384615384,-0.3076923076923077,-0.11538461538461539,0.0,0,3
H,1.5769230769230769,0.7307692307692307,D,W,D,L,W,D,2.2,0.8,0,0,0,0,0,0,0,0,0.5,-0.8461538461538461,0.8461538461538461,1.4,0,3
NH,0.7692307692307693,1.1538461538461537,L,W,D,D,L,W,1.4,1.4,0,0,0,0,0,0,0,0,-1.0384615384615385,-0.34615384615384615,-0.38461538461538464,0.0,0,1
NH,1.1538461538461537,1.2307692307692308,L,W,W,D,W,L,1.6,2.0,0,0,0,0,0,0,0,0,-0.5,-0.34615384615384615,-0.07692307692307693,-0.4,0,3
H,1.4230769230769231,1.0,D,W,D,L,L,L,1.6,0.2,0,0,0,0,0,0,1,0,0.11538461538461539,-0.5384615384615384,0.4230769230769231,1.4,0,0
H,1.9230769230769231,1.2307692307692308,L,W,D,W,L,D,1.6,1.6,0,0,0,0,0,0,0,0,1.0769230769230769,-0.23076923076923078,0.6923076923076923,0.0,0,3
H,0.8076923076923077,1.8846153846153846,L,L,L,W,L,D,0.0,1.0,0,0,1,1,0,0,0,0,-0.7307692307692307,0.9230769230769231,-1.0769230769230769,-1.0,0,0
H,0.8076923076923077,0.7692307692307693,L,L,L,L,W,D,0.0,1.4,0,0,1,1,0,0,0,0,-0.7307692307692307,-1.0384615384615385,0.038461538461538464,-1.4,0,0
H,1.8846153846153846,1.9230769230769231,W,L,D,W,L,L,1.0,1.8,0,0,0,0,0,0,0,0,0.9230769230769231,1.0,-0.038461538461538464,-0.8,0,3
NH,1.8148148148148149,0.9629629629629629,D,W,W,L,L,L,1.8,0.2,0,0,0,0,0,0,1,0,0.6296296296296297,-0.5555555555555556,0.8518518518518519,1.6,0,3
H,1.1851851851851851,0.8148148148148148,L,W,L,L,D,L,1.0,0.4,0,0,0,0,0,0,0,0,-0.37037037037037035,-0.3333333333333333,0.37037037037037035,0.6,0,1
H,0.8888888888888888,1.1481481481481481,L,W,L,D,D,L,1.8,1.0,0,0,0,0,0,0,0,0,-0.9259259259259259,-0.3333333333333333,-0.25925925925925924,0.8,0,3
NH,1.1481481481481481,1.2222222222222223,D,L,W,W,W,L,1.6,1.8,0,0,0,0,0,0,0,0,-0.48148148148148145,-0.07407407407407407,-0.07407407407407407,-0.2,0,1
NH,1.4814814814814814,0.8148148148148148,W,D,W,W,L,L,2.2,1.2,0,0,0,0,0,0,0,0,0.14814814814814814,-0.48148148148148145,0.6666666666666666,1.0,0,3
NH,0.7037037037037037,2.037037037037037,L,L,W,W,W,W,0.8,2.6,0,0,0,0,1,0,0,0,-0.8888888888888888,0.8888888888888888,-1.3333333333333333,-1.8,0,0
H,1.962962962962963,1.6296296296296295,W,L,W,W,D,W,1.6,2.2,0,0,0,0,0,0,0,0,1.1851851851851851,0.5555555555555556,0.3333333333333333,-0.6,0,1
NH,1.2222222222222223,2.3333333333333335,D,D,W,W,D,W,1.6,2.2,0,0,0,0,0,0,0,0,-0.3333333333333333,1.3333333333333333,-1.1111111111111112,-0.6,0,0
NH,2.037037037037037,1.1851851851851851,W,W,W,L,W,L,2.6,1.0,1,0,0,0,0,0,0,0,0.8888888888888888,-0.37037037037037035,0.8518518518518519,1.6,0,3
H,0.9629629629629629,1.2222222222222223,L,L,L,D,D,W,0.2,1.6,0,0,1,0,0,0,0,0,-0.5555555555555556,-0.3333333333333333,-0.25925925925925924,-1.4,0,0
H,1.5714285714285714,1.4285714285714286,L,W,D,L,W,D,1.6,1.6,0,0,0,0,0,0,0,0,0.5,0.07142857142857142,0.14285714285714285,0.0,0,3
H,0.75,0.9642857142857143,L,D,L,W,L,W,1.0,1.8,0,0,0,0,0,0,0,0,-1.0357142857142858,-0.8571428571428571,-0.21428571428571427,-0.8,0,3
H,1.8571428571428572,1.1071428571428572,W,L,W,L,D,D,1.4,1.0,0,0,0,0,0,0,0,0,0.8571428571428571,-0.35714285714285715,0.75,0.4,0,0
H,0.9642857142857143,0.9642857142857143,D,L,L,W,L,W,0.2,1.8,0,0,0,0,0,0,0,0,-0.5357142857142857,-0.8571428571428571,0.0,-1.6,0,3
H,0.8928571428571429,1.1071428571428572,W,W,L,L,D,L,1.8,1.4,0,0,0,0,0,0,0,0,-0.39285714285714285,-0.5,-0.21428571428571427,0.4,0,1
H,1.5714285714285714,0.75,L,W,D,L,D,L,1.6,1.0,0,0,0,0,0,0,0,0,0.5,-1.0357142857142858,0.8214285714285714,0.6,0,1
NH,1.25,2.357142857142857,W,L,W,W,W,D,1.4,2.2,0,0,0,0,0,0,0,0,-0.2857142857142857,1.3214285714285714,-1.1071428571428572,-0.8,0,0
NH,0.6785714285714286,1.1071428571428572,L,L,L,L,D,D,0.8,1.0,0,0,1,0,0,0,0,0,-0.9285714285714286,-0.35714285714285715,-0.42857142857142855,-0.2,0,0
H,1.4285714285714286,1.7857142857142858,L,W,D,L,L,W,1.6,0.6,0,0,0,0,0,0,0,0,0.07142857142857142,0.7857142857142857,-0.35714285714285715,1.0,0,0
NH,1.1785714285714286,0.9642857142857143,L,D,D,W,W,L,1.0,1.2,0,0,0,0,0,0,0,0,-0.35714285714285715,-0.5357142857142857,0.21428571428571427,-0.2,0,0
NH,1.9655172413793103,1.896551724137931,D,D,W,W,W,L,2.2,1.8,0,0,0,0,0,0,0,0,0.8275862068965517,0.8620689655172413,0.06896551724137931,0.4,0,0
NH,0.7586206896551724,1.8275862068965518,L,L,L,D,W,D,0.2,2.2,0,0,1,0,0,0,0,0,-0.4482758620689655,0.6551724137931034,-1.0689655172413792,-2.0,0,0
H,2.0344827586206895,1.1724137931034482,W,W,W,D,L,W,2.4,1.4,1,0,0,0,0,0,0,0,1.1724137931034482,-0.10344827586206896,0.8620689655172413,1.0,0,3
NH,1.0689655172413792,2.0344827586206895,L,L,D,W,W,W,0.4,2.4,0,0,0,0,1,0,0,0,-0.3793103448275862,1.1724137931034482,-0.9655172413793104,-2.0,0,0
NH,2.3793103448275863,0.9655172413793104,W,W,W,W,W,W,2.6,1.8,1,0,0,0,1,0,0,0,1.3103448275862069,-0.3448275862068966,1.4137931034482758,0.8,0,3
H,0.8275862068965517,1.1379310344827587,W,L,D,L,L,D,1.4,1.0,0,0,0,0,0,0,0,0,-0.9655172413793104,-0.3793103448275862,-0.3103448275862069,0.4,0,0
H,1.0344827586206897,1.2413793103448276,W,W,W,D,W,L,1.8,1.4,1,0,0,0,0,0,0,0,-0.4827586206896552,-0.27586206896551724,-0.20689655172413793,0.4,0,1
H,1.896551724137931,1.6206896551724137,W,W,L,W,L,W,1.8,2.0,0,0,0,0,0,0,0,0,0.8620689655172413,0.5862068965517241,0.27586206896551724,-0.2,0,3
NH,1.8275862068965518,1.3793103448275863,D,W,D,L,L,W,2.2,1.4,0,0,0,0,0,0,0,0,0.6551724137931034,-0.034482758620689655,0.4482758620689655,0.8,0,3
NH,1.1724137931034482,1.0344827586206897,D,L,W,W,D,L,1.4,0.8,0,0,0,0,0,0,0,0,-0.10344827586206896,-0.4827586206896552,0.13793103448275862,0.6,0,3
H,1.1333333333333333,0.6666666666666666,W,L,L,L,D,L,0.8,0.2,0,0,0,0,0,0,0,0,-0.4666666666666667,-0.9,0.4666666666666667,0.6,0,0
NH,1.8,1.9333333333333333,W,D,L,D,D,D,1.4,1.8,0,0,0,0,0,0,0,0,0.8333333333333334,0.8,-0.13333333333333333,-0.4,0,0
NH,0.9,0.7666666666666667,L,L,W,D,L,L,1.2,0.4,0,0,0,0,0,0,0,0,-0.9,-0.43333333333333335,0.13333333333333333,0.8,0,0
H,1.0666666666666667,1.2,D,L,L,L,D,W,0.6,1.4,0,0,0,0,0,0,0,0,-0.36666666666666664,-0.3,-0.13333333333333333,-0.8,0,0
H,1.1,0.6666666666666666,W,W,W,L,D,L,2.4,0.2,1,0,0,0,0,0,0,0,-0.4,-0.9,0.43333333333333335,2.2,0,0
NH,1.8,1.6666666666666667,D,D,W,W,W,L,1.8,2.0,0,0,0,0,0,0,0,0,0.6333333333333333,0.7,0.13333333333333333,-0.2,0,1
H,1.1333333333333333,1.4333333333333333,W,L,L,W,L,L,0.8,1.4,0,0,0,0,0,0,0,0,-0.4666666666666667,0.03333333333333333,-0.3,-0.6,0,0
H,1.8,1.1,W,D,L,L,L,L,1.4,0.4,0,0,0,0,0,0,1,0,0.8333333333333334,-0.4,0.7,1.0,0,3
H,2.3,1.9333333333333333,L,W,W,D,D,D,2.0,1.8,0,0,0,0,0,0,0,0,1.2333333333333334,0.8,0.36666666666666664,0.2,0,3
H,0.8,0.7666666666666667,L,W,L,D,L,L,0.8,0.4,0,0,0,0,0,0,0,0,-1.0666666666666667,-0.43333333333333335,0.03333333333333333,0.4,0,0
NH,1.903225806451613,1.096774193548387,W,D,W,D,W,W,2.0,1.6,0,0,0,0,0,0,0,0,0.8709677419354839,-0.3870967741935484,0.8064516129032258,0.4,0,0
H,1.2903225806451613,1.0,W,W,D,L,W,W,2.0,2.4,0,0,0,0,0,0,0,0,0.0,-0.3548387096774194,0.2903225806451613,-0.4,0,0
NH,0.9032258064516129,2.096774193548387,D,L,L,W,W,W,0.8,3.0,0,0,0,0,1,1,0,0,-0.8709677419354839,1.2258064516129032,-1.1935483870967742,-2.2,0,0
NH,1.096774193548387,2.3225806451612905,D,W,W,W,L,W,1.6,2.4,0,0,0,0,0,0,0,0,-0.3870967741935484,1.2258064516129032,-1.2258064516129032,-0.8,0,0
H,1.8709677419354838,0.8709677419354839,L,D,D,W,L,W,1.2,1.4,0,0,0,0,0,0,0,0,0.7419354838709677,-1.0,1.0,-0.2,0,3
NH,0.7419354838709677,1.032258064516129,L,D,L,L,D,L,0.2,0.4,0,0,0,0,0,0,0,0,-0.4838709677419355,-0.41935483870967744,-0.2903225806451613,-0.2,0,0
NH,1.1612903225806452,1.903225806451613,L,L,D,W,D,W,0.8,2.0,0,0,0,0,0,0,0,0,-0.3548387096774194,0.8709677419354839,-0.7419354838709677,-1.2,0,0
H,2.096774193548387,1.1935483870967742,W,W,W,W,W,L,3.0,1.4,1,1,0,0,0,0,0,0,1.2258064516129032,-0.3870967741935484,0.9032258064516129,1.6,0,3
NH,1.4193548387096775,1.2903225806451613,D,W,L,W,W,D,1.4,2.0,0,0,0,0,0,0,0,0,0.03225806451612903,0.0,0.12903225806451613,-0.6,0,3
H,1.064516129032258,0.9032258064516129,L,L,L,D,L,L,0.2,0.8,0,0,1,0,0,0,0,0,-0.41935483870967744,-0.8709677419354839,0.16129032258064516,-0.6,0,3
H,1.59375,1.125,D,L,W,L,W,W,1.4,2.4,0,0,0,0,0,0,0,0,0.59375,-0.375,0.46875,-1.0,0,3
NH,0.625,1.875,L,L,L,W,W,D,0.2,2.2,0,0,1,0,0,0,0,0,-1.0,0.75,-1.25,-2.0,0,0
